 format: day,hour,value location:53_38 Start : 20200101 
 14, 1700, 10.000000 
 14, 1800, 7.000000 
 14, 1900, 3.000000 
 14, 2000, 342.000000 
 14, 2100, 310.000000 
 14, 2200, 333.000000 
 14, 2300, 347.000000 
 15, 0000, 5.000000 
 15, 0100, 4.000000 
 15, 0200, 356.000000 
 15, 0300, 314.000000 
 15, 0400, 308.000000 
 15, 0500, 322.000000 
 15, 0600, 309.000000 
 15, 0700, 348.000000 
 15, 0800, 352.000000 
 15, 0900, 15.000000 
 15, 1000, 20.000000 
 15, 1100, 15.000000 
 15, 1200, 356.000000 
 15, 1300, 341.000000 
 15, 1400, 290.000000 
 15, 1500, 263.000000 
 15, 1600, 226.000000 
 15, 1700, 301.000000 
 15, 1800, 354.000000 
 15, 1900, 353.000000 
 15, 2000, 1.000000 
 15, 2100, 333.000000 
 15, 2200, 202.000000 
 15, 2300, 191.000000 
 16, 0000, 169.000000 
 16, 0100, 44.000000 
 16, 0200, 41.000000 
 16, 0300, 20.000000 
 16, 0400, 26.000000 
 16, 0500, 42.000000 
 16, 0600, 345.000000 
 16, 0700, 303.000000 
 16, 0800, 308.000000 
 16, 0900, 242.000000 
 16, 1000, 236.000000 
 16, 1100, 2.000000 
 16, 1200, 305.000000 
 16, 1300, 329.000000 
 16, 1400, 316.000000 
 16, 1500, 309.000000 
 16, 1600, 260.000000 
 16, 1700, 286.000000 
 16, 1800, 252.000000 
 16, 1900, 307.000000 
 16, 2000, 344.000000 
 16, 2100, 311.000000 
 16, 2200, 355.000000 
 16, 2300, 357.000000 
 17, 0000, 341.000000 
 17, 0100, 352.000000 
 17, 0200, 347.000000 
 17, 0300, 323.000000 
 17, 0400, 304.000000 
 17, 0500, 314.000000 
 17, 0600, 313.000000 
 17, 0700, 303.000000 
 17, 0800, 305.000000 
 17, 0900, 334.000000 
 17, 1000, 359.000000 
 17, 1100, 314.000000 
 17, 1200, 314.000000 
 17, 1300, 308.000000 
 17, 1400, 317.000000 
 17, 1500, 344.000000 
 17, 1600, 340.000000 
 17, 1700, 358.000000 
 17, 1800, 342.000000 
 17, 1900, 329.000000 
 17, 2000, 315.000000 
 17, 2100, 347.000000 
 17, 2200, 355.000000 
 17, 2300, 5.000000 
 18, 0000, 358.000000 
 18, 0100, 336.000000 
 18, 0200, 320.000000 
 18, 0300, 314.000000 
 18, 0400, 326.000000 
 18, 0500, 318.000000 
 18, 0600, 309.000000 
 18, 0700, 315.000000 
 18, 0800, 336.000000 
 18, 0900, 337.000000 
 18, 1000, 321.000000 
 18, 1100, 318.000000 
 18, 1200, 320.000000 
 18, 1300, 322.000000 
 18, 1400, 304.000000 
 18, 1500, 304.000000 
 18, 1600, 219.000000 
 18, 1700, 262.000000 
 18, 1800, 233.000000 
 18, 1900, 293.000000 
 18, 2000, 299.000000 
 18, 2100, 307.000000 
 18, 2200, 276.000000 
 18, 2300, 291.000000 
 19, 0000, 304.000000 
 19, 0100, 282.000000 
 19, 0200, 267.000000 
 19, 0300, 303.000000 
 19, 0400, 305.000000 
 19, 0500, 300.000000 
 19, 0600, 295.000000 
 19, 0700, 293.000000 
 19, 0800, 298.000000 
 19, 0900, 282.000000 
 19, 1000, 265.000000 
 19, 1100, 310.000000 
 19, 1200, 309.000000 
 19, 1300, 313.000000 
 19, 1400, 309.000000 
 19, 1500, 304.000000 
 19, 1600, 303.000000 
 19, 1700, 306.000000 
 19, 1800, 304.000000 
 19, 1900, 300.000000 
 19, 2000, 315.000000 
 19, 2100, 312.000000 
 19, 2200, 304.000000 
 19, 2300, 312.000000 
 20, 0000, 323.000000 
 20, 0100, 314.000000 
 20, 0200, 305.000000 
 20, 0300, 310.000000 
 20, 0400, 302.000000 
 20, 0500, 288.000000 
 20, 0600, 297.000000 
 20, 0700, 314.000000 
 20, 0800, 310.000000 
 20, 0900, 314.000000 
 20, 1000, 315.000000 
 20, 1100, 294.000000 
 20, 1200, 319.000000 
 20, 1300, 308.000000 
 20, 1400, 311.000000 
 20, 1500, 317.000000 
 20, 1600, 321.000000 
 20, 1700, 336.000000 
 20, 1800, 311.000000 
 20, 1900, 360.000000 
 20, 2000, 330.000000 
 20, 2100, 6.000000 
 20, 2200, 1.000000 
 20, 2300, 22.000000 
 21, 0000, 5.000000 
 21, 0100, 13.000000 
 21, 0200, 26.000000 
 21, 0300, 38.000000 
 21, 0400, 40.000000 
 21, 0500, 44.000000 
 21, 0600, 52.000000 
 21, 0700, 99.000000 
 21, 0800, 111.000000 
 21, 0900, 146.000000 
 21, 1000, 113.000000 
 21, 1100, 157.000000 
 21, 1200, 158.000000 
 21, 1300, 158.000000 
 21, 1400, 164.000000 
 21, 1500, 161.000000 
 21, 1600, 195.000000 
 21, 1700, 185.000000 
 21, 1800, 180.000000 
 21, 1900, 272.000000 
 21, 2000, 160.000000 
 21, 2100, 256.000000 
 21, 2200, 184.000000 
 21, 2300, 166.000000 
 22, 0000, 186.000000 
 22, 0100, 115.000000 
 22, 0200, 281.000000 
 22, 0300, 197.000000 
 22, 0400, 169.000000 
 22, 0500, 188.000000 
 22, 0600, 0.000000 
 22, 0700, 196.000000 
 22, 0800, 165.000000 
 22, 0900, 214.000000 
 22, 1000, 226.000000 
 22, 1100, 235.000000 
 22, 1200, 222.000000 
 22, 1300, 250.000000 
 22, 1400, 225.000000 
 22, 1500, 239.000000 
 22, 1600, 6.000000 
 22, 1700, 20.000000 
 22, 1800, 2.000000 
 22, 1900, 327.000000 
 22, 2000, 315.000000 
 22, 2100, 4.000000 
 22, 2200, 354.000000 
 22, 2300, 325.000000 
 23, 0000, 324.000000 
 23, 0100, 318.000000 
 23, 0200, 310.000000 
 23, 0300, 316.000000 
 23, 0400, 316.000000 
 23, 0500, 293.000000 
 23, 0600, 299.000000 
 23, 0700, 13.000000 
 23, 0800, 1.000000 
 23, 0900, 359.000000 
 23, 1000, 293.000000 
 23, 1100, 135.000000 
 23, 1200, 24.000000 
 23, 1300, 25.000000 
 23, 1400, 11.000000 
 23, 1500, 22.000000 
 23, 1600, 23.000000 
 23, 1700, 2.000000 
 23, 1800, 11.000000 
 23, 1900, 19.000000 
 23, 2000, 7.000000 
 23, 2100, 13.000000 
 23, 2200, 19.000000 
 23, 2300, 16.000000 
 24, 0000, 18.000000 
 24, 0100, 40.000000 
 24, 0200, 39.000000 
 24, 0300, 32.000000 
 24, 0400, 30.000000 
 24, 0500, 47.000000 
 24, 0600, 60.000000 
 24, 0700, 64.000000 
 24, 0800, 120.000000 
 24, 0900, 141.000000 
 24, 1000, 146.000000 
 24, 1100, 143.000000 
 24, 1200, 139.000000 
 24, 1300, 121.000000 
 24, 1400, 110.000000 
 24, 1500, 128.000000 
 24, 1600, 148.000000 
 24, 1700, 132.000000 
 24, 1800, 93.000000 
 24, 1900, 68.000000 
 24, 2000, 52.000000 
 24, 2100, 91.000000 
 24, 2200, 72.000000 
 24, 2300, 59.000000 
 25, 0000, 63.000000 
 25, 0100, 61.000000 
 25, 0200, 60.000000 
 25, 0300, 70.000000 
 25, 0400, 60.000000 
 25, 0500, 60.000000 
 25, 0600, 68.000000 
 25, 0700, 68.000000 
 25, 0800, 138.000000 
 25, 0900, 129.000000 
 25, 1000, 138.000000 
 25, 1100, 110.000000 
 25, 1200, 98.000000 
 25, 1300, 108.000000 
 25, 1400, 107.000000 
 25, 1500, 117.000000 
 25, 1600, 123.000000 
 25, 1700, 87.000000 
 25, 1800, 61.000000 
 25, 1900, 63.000000 
 25, 2000, 52.000000 
 25, 2100, 55.000000 
 25, 2200, 55.000000 
 25, 2300, 95.000000 
 26, 0000, 61.000000 
 26, 0100, 58.000000 
 26, 0200, 54.000000 
 26, 0300, 55.000000 
 26, 0400, 63.000000 
 26, 0500, 70.000000 
 26, 0600, 74.000000 
 26, 0700, 81.000000 
 26, 0800, 75.000000 
 26, 0900, 82.000000 
 26, 1000, 70.000000 
 26, 1100, 71.000000 
 26, 1200, 62.000000 
 26, 1300, 71.000000 
 26, 1400, 69.000000 
 26, 1500, 62.000000 
