, format: day,hour,기온-value location:48_36 Start : 20210101,강수-value,강수형태,습도,풍속,풍향,하늘형태,뇌전
3844, 9,2300.0,25.700001,0.0,0.0,92.0,5.3,201.0,-1.0,-1.0
3845, 10,0.0,26.1,0.0,0.0,89.0,6.1,198.0,-1.0,-1.0
3846, 10,100.0,26.200001,0.0,0.0,90.0,5.6,192.0,-1.0,-1.0
3847, 10,200.0,26.0,0.0,0.0,90.0,6.5,206.0,-1.0,-1.0
3848, 10,300.0,25.9,0.0,0.0,92.0,5.2,196.0,-1.0,-1.0
3849, 10,400.0,25.1,0.0,0.0,95.0,6.6,198.0,-1.0,-1.0
3850, 10,500.0,24.799999,0.0,0.0,98.0,7.3,194.0,-1.0,-1.0
3851, 10,600.0,24.299999,0.0,0.0,100.0,6.7,202.0,-1.0,-1.0
3852, 10,700.0,23.5,1.0,1.0,100.0,7.3,205.0,-1.0,-1.0
3853, 10,800.0,23.1,2.5,1.0,100.0,7.1,209.0,-1.0,-1.0
3854, 10,900.0,23.200001,3.0,1.0,100.0,7.9,208.0,-1.0,-1.0
3855, 10,1000.0,23.200001,0.5,1.0,100.0,8.0,206.0,-1.0,-1.0
3856, 10,1100.0,22.9,0.5,1.0,100.0,6.6,207.0,-1.0,-1.0
3857, 10,1200.0,23.0,2.0,1.0,100.0,8.6,211.0,-1.0,-1.0
3858, 10,1300.0,23.0,2.0,1.0,100.0,7.5,211.0,-1.0,-1.0
3859, 10,1400.0,22.9,9.5,1.0,100.0,7.6,211.0,-1.0,-1.0
3860, 10,1500.0,18.4,18.5,1.0,100.0,2.0,292.0,-1.0,-1.0
3861, 10,1600.0,18.299999,9.5,1.0,100.0,0.0,0.0,-1.0,-1.0
3862, 10,1700.0,18.799999,3.5,1.0,100.0,3.4,161.0,-1.0,-1.0
3863, 10,1800.0,21.0,3.5,1.0,100.0,3.4,204.0,-1.0,-1.0
3864, 10,1900.0,21.1,2.5,1.0,100.0,0.5,332.0,-1.0,-1.0
3865, 10,2000.0,20.4,2.0,1.0,100.0,0.0,0.0,-1.0,-1.0
3866, 10,2100.0,22.1,16.0,1.0,100.0,3.5,211.0,-1.0,-1.0
3867, 10,2200.0,21.299999,9.5,1.0,100.0,1.6,66.0,-1.0,-1.0
3868, 10,2300.0,21.700001,12.0,1.0,100.0,0.0,0.0,-1.0,-1.0
3869, 11,0.0,23.0,24.5,1.0,100.0,4.5,219.0,-1.0,-1.0
3870, 11,100.0,22.799999,5.5,1.0,100.0,1.8,31.0,-1.0,-1.0
3871, 11,200.0,22.6,2.0,1.0,100.0,2.7,65.0,-1.0,-1.0
3872, 11,300.0,22.700001,2.0,1.0,100.0,2.6,86.0,-1.0,-1.0
3873, 11,400.0,22.9,0.0,0.0,100.0,3.5,88.0,-1.0,-1.0
3874, 11,500.0,24.200001,0.0,0.0,100.0,3.7,99.0,-1.0,-1.0
3875, 11,600.0,23.200001,0.0,0.0,100.0,3.2,73.0,-1.0,-1.0
3876, 11,700.0,23.5,0.0,0.0,100.0,3.8,57.0,-1.0,-1.0
3877, 11,800.0,22.299999,0.0,0.0,100.0,3.0,46.0,-1.0,-1.0
3878, 11,900.0,22.0,0.0,0.0,100.0,3.7,80.0,-1.0,-1.0
3879, 11,1000.0,21.9,0.0,0.0,100.0,3.5,58.0,-1.0,-1.0
3880, 11,1100.0,21.700001,0.0,0.0,100.0,0.8,41.0,-1.0,-1.0
3881, 11,1200.0,21.700001,0.0,0.0,100.0,0.0,0.0,-1.0,-1.0
3882, 11,1300.0,21.299999,0.0,0.0,100.0,2.6,54.0,-1.0,-1.0
3883, 11,1400.0,21.200001,0.0,0.0,100.0,3.8,58.0,-1.0,-1.0
3884, 11,1500.0,21.0,0.0,0.0,100.0,3.8,56.0,-1.0,-1.0
3885, 11,1600.0,20.799999,0.0,0.0,100.0,4.0,65.0,-1.0,-1.0
3886, 11,1700.0,20.9,0.3,1.0,100.0,3.9,62.0,-1.0,-1.0
3887, 11,1800.0,20.9,0.4,1.0,100.0,3.6,69.0,-1.0,-1.0
3888, 11,1900.0,21.1,0.0,0.0,100.0,4.1,56.0,-1.0,-1.0
3889, 11,2000.0,21.5,0.0,0.0,100.0,2.9,69.0,-1.0,-1.0
3890, 11,2100.0,21.4,0.0,0.0,100.0,3.6,23.0,-1.0,-1.0
3891, 11,2200.0,21.200001,0.0,0.0,100.0,3.8,32.0,-1.0,-1.0
3892, 11,2300.0,21.9,0.0,0.0,100.0,4.0,44.0,-1.0,-1.0
3893, 12,0.0,23.200001,0.0,0.0,100.0,3.8,60.0,-1.0,-1.0
3894, 12,100.0,24.0,0.0,0.0,100.0,3.5,39.0,-1.0,-1.0
3895, 12,200.0,23.299999,0.0,0.0,100.0,3.8,28.0,-1.0,-1.0
3896, 12,300.0,24.700001,0.0,0.0,99.0,3.7,3.0,-1.0,-1.0
3897, 12,400.0,24.9,0.0,0.0,97.0,3.6,343.0,-1.0,-1.0
3898, 12,500.0,24.299999,0.0,0.0,98.0,4.0,354.0,-1.0,-1.0
3899, 12,600.0,23.200001,0.0,0.0,97.0,4.2,356.0,-1.0,-1.0
3900, 12,700.0,23.299999,0.0,0.0,98.0,3.7,28.0,-1.0,-1.0
3901, 12,800.0,22.1,0.0,0.0,100.0,4.0,33.0,-1.0,-1.0
3902, 12,900.0,21.200001,0.0,0.0,100.0,3.3,29.0,-1.0,-1.0
3903, 12,1000.0,20.5,0.0,0.0,100.0,1.3,70.0,-1.0,-1.0
3904, 12,1100.0,20.5,0.0,0.0,100.0,1.2,41.0,-1.0,-1.0
3905, 12,1200.0,20.1,0.0,0.0,100.0,0.9,341.0,-1.0,-1.0
3906, 12,1300.0,19.799999,0.0,0.0,100.0,0.9,318.0,-1.0,-1.0
3907, 12,1400.0,18.9,0.0,0.0,100.0,0.1,334.0,-1.0,-1.0
3908, 12,1500.0,19.1,0.0,0.0,100.0,0.0,0.0,-1.0,-1.0
3909, 12,1600.0,18.799999,0.0,0.0,100.0,1.1,289.0,-1.0,-1.0
3910, 12,1700.0,18.6,0.0,0.0,100.0,0.3,70.0,-1.0,-1.0
3911, 12,1800.0,18.6,0.0,0.0,100.0,1.1,9.0,-1.0,-1.0
3912, 12,1900.0,18.4,0.0,0.0,100.0,2.5,38.0,-1.0,-1.0
3913, 12,2000.0,18.200001,0.0,0.0,100.0,2.8,63.0,-1.0,-1.0
3914, 12,2100.0,18.1,0.0,0.0,100.0,2.6,54.0,-1.0,-1.0
3915, 12,2200.0,18.1,0.0,0.0,100.0,3.2,51.0,-1.0,-1.0
3916, 12,2300.0,18.200001,0.0,0.0,100.0,4.0,32.0,-1.0,-1.0
3917, 13,0.0,19.299999,0.0,0.0,100.0,2.9,14.0,-1.0,-1.0
3918, 13,100.0,19.200001,0.0,0.0,100.0,3.2,343.0,-1.0,-1.0
3919, 13,200.0,19.4,0.0,0.0,100.0,3.2,33.0,-1.0,-1.0
3920, 13,300.0,21.1,0.0,0.0,99.0,3.7,13.0,-1.0,-1.0
3921, 13,400.0,20.9,0.0,0.0,100.0,3.4,23.0,-1.0,-1.0
3922, 13,500.0,20.9,0.0,0.0,98.0,3.3,19.0,-1.0,-1.0
3923, 13,600.0,20.0,0.0,0.0,99.0,3.4,23.0,-1.0,-1.0
3924, 13,700.0,20.9,0.0,0.0,99.0,3.4,343.0,-1.0,-1.0
3925, 13,800.0,19.9,0.0,0.0,100.0,2.1,16.0,-1.0,-1.0
3926, 13,900.0,19.200001,0.0,0.0,100.0,0.9,353.0,-1.0,-1.0
3927, 13,1000.0,19.0,0.0,0.0,100.0,1.2,309.0,-1.0,-1.0
3928, 13,1100.0,19.299999,0.0,0.0,100.0,1.0,229.0,-1.0,-1.0
3929, 13,1200.0,19.4,0.0,0.0,100.0,0.0,278.0,-1.0,-1.0
3930, 13,1300.0,19.1,0.0,0.0,100.0,0.7,182.0,-1.0,-1.0
3931, 13,1400.0,19.1,0.0,0.0,100.0,2.9,118.0,-1.0,-1.0
3932, 13,1500.0,19.1,0.0,0.0,100.0,1.7,188.0,-1.0,-1.0
3933, 13,1600.0,18.799999,0.0,0.0,100.0,1.3,152.0,-1.0,-1.0
3934, 13,1700.0,18.5,0.0,0.0,100.0,1.6,175.0,-1.0,-1.0
3935, 13,1800.0,18.6,0.0,0.0,100.0,0.4,206.0,-1.0,-1.0
3936, 13,1900.0,18.700001,0.0,0.0,100.0,1.4,106.0,-1.0,-1.0
3937, 13,2000.0,18.799999,0.0,0.0,100.0,3.7,123.0,-1.0,-1.0
3938, 13,2100.0,20.0,0.0,0.0,100.0,3.6,116.0,-1.0,-1.0
3939, 13,2200.0,20.9,0.0,0.0,100.0,1.0,285.0,-1.0,-1.0
3940, 13,2300.0,21.5,0.0,0.0,93.0,1.9,354.0,-1.0,-1.0
3941, 14,0.0,21.1,0.0,0.0,96.0,2.5,354.0,-1.0,-1.0
3942, 14,100.0,21.5,0.0,0.0,97.0,3.6,36.0,-1.0,-1.0
3943, 14,200.0,23.1,0.0,0.0,92.0,3.9,13.0,-1.0,-1.0
3944, 14,300.0,22.6,0.0,0.0,94.0,4.2,27.0,-1.0,-1.0
3945, 14,400.0,22.0,0.0,0.0,95.0,3.7,22.0,-1.0,-1.0
3946, 14,500.0,22.0,0.0,0.0,99.0,4.0,28.0,-1.0,-1.0
3947, 14,600.0,22.6,0.0,0.0,99.0,3.8,45.0,-1.0,-1.0
3948, 14,700.0,22.4,0.0,0.0,98.0,3.8,44.0,-1.0,-1.0
3949, 14,800.0,21.6,0.0,0.0,100.0,2.4,11.0,-1.0,-1.0
3950, 14,900.0,21.200001,0.0,0.0,100.0,1.9,38.0,-1.0,-1.0
3951, 14,1000.0,20.200001,0.0,0.0,100.0,0.2,331.0,-1.0,-1.0
3952, 14,1100.0,19.700001,0.0,0.0,100.0,0.0,0.0,-1.0,-1.0
3953, 14,1200.0,20.6,0.0,0.0,100.0,1.8,150.0,-1.0,-1.0
3954, 14,1300.0,20.5,0.0,0.0,100.0,1.0,212.0,-1.0,-1.0
3955, 14,1400.0,21.1,0.0,0.0,100.0,0.5,211.0,-1.0,-1.0
3956, 14,1500.0,21.1,0.0,0.0,100.0,0.7,146.0,-1.0,-1.0
3957, 14,1600.0,20.9,0.0,0.0,100.0,0.8,141.0,-1.0,-1.0
3958, 14,1700.0,20.4,0.0,0.0,100.0,0.4,2.0,-1.0,-1.0
3959, 14,1800.0,20.799999,0.0,0.0,100.0,0.4,108.0,-1.0,-1.0
3960, 14,1900.0,20.799999,0.0,0.0,100.0,0.5,59.0,-1.0,-1.0
3961, 14,2000.0,21.5,0.0,0.0,100.0,0.2,23.0,-1.0,-1.0
3962, 14,2100.0,22.700001,0.0,0.0,100.0,1.5,60.0,-1.0,-1.0
3963, 14,2200.0,23.1,0.0,0.0,99.0,0.2,16.0,-1.0,-1.0
3964, 14,2300.0,22.700001,0.0,1.0,100.0,0.9,86.0,-1.0,-1.0
3965, 15,0.0,22.9,1.0,1.0,100.0,0.0,0.0,-1.0,-1.0
3966, 15,100.0,22.799999,1.0,1.0,100.0,0.0,0.0,-1.0,-1.0
3967, 15,200.0,22.299999,0.5,1.0,100.0,0.3,304.0,-1.0,-1.0
3968, 15,300.0,22.5,3.5,1.0,100.0,4.1,207.0,-1.0,-1.0
3969, 15,400.0,22.700001,4.5,1.0,100.0,3.9,170.0,-1.0,-1.0
3970, 15,500.0,21.9,4.0,1.0,100.0,2.7,109.0,-1.0,-1.0
3971, 15,600.0,23.5,4.0,1.0,100.0,6.1,193.0,-1.0,-1.0
3972, 15,700.0,22.0,3.5,1.0,100.0,3.8,181.0,-1.0,-1.0
3973, 15,800.0,24.0,1.0,1.0,100.0,4.0,188.0,-1.0,-1.0
3974, 15,900.0,22.6,0.0,0.0,100.0,2.6,81.0,-1.0,-1.0
3975, 15,1000.0,22.200001,0.5,0.0,100.0,0.9,222.0,-1.0,-1.0
3976, 15,1100.0,21.6,0.0,0.0,100.0,1.8,65.0,-1.0,-1.0
3977, 15,1200.0,22.1,0.0,0.0,100.0,1.0,102.0,-1.0,-1.0
3978, 15,1300.0,22.0,0.0,0.0,100.0,1.3,95.0,-1.0,-1.0
3979, 15,1400.0,21.700001,0.0,0.0,100.0,3.1,80.0,-1.0,-1.0
3980, 15,1500.0,22.1,0.0,0.0,100.0,4.3,86.0,-1.0,-1.0
3981, 15,1600.0,21.9,0.0,0.0,100.0,4.5,83.0,-1.0,-1.0
3982, 15,1700.0,21.5,0.0,0.0,100.0,5.9,89.0,-1.0,-1.0
3983, 15,1800.0,21.299999,0.0,0.0,100.0,5.6,92.0,-1.0,-1.0
3984, 15,1900.0,21.1,0.0,0.0,100.0,6.2,88.0,-1.0,-1.0
3985, 15,2000.0,21.0,0.0,0.0,100.0,6.3,88.0,-1.0,-1.0
3986, 15,2100.0,21.5,0.0,0.0,100.0,5.8,82.0,-1.0,-1.0
3987, 15,2200.0,22.0,0.0,0.0,100.0,7.5,88.0,-1.0,-1.0
3988, 15,2300.0,23.200001,0.0,0.0,100.0,7.1,94.0,-1.0,-1.0
3989, 16,0.0,23.1,0.0,0.0,100.0,6.3,74.0,-1.0,-1.0
3990, 16,100.0,24.1,0.0,0.0,98.0,6.7,92.0,-1.0,-1.0
3991, 16,200.0,24.0,0.0,0.0,95.0,5.8,77.0,-1.0,-1.0
3992, 16,300.0,24.1,0.0,0.0,96.0,6.5,81.0,-1.0,-1.0
3993, 16,400.0,22.9,0.0,0.0,96.0,6.5,87.0,-1.0,-1.0
3994, 16,500.0,23.6,0.0,0.0,94.0,8.0,84.0,-1.0,-1.0
3995, 16,600.0,22.1,0.0,0.0,100.0,7.9,92.0,-1.0,-1.0
3996, 16,700.0,22.5,0.0,0.0,94.0,8.8,84.0,-1.0,-1.0
3997, 16,800.0,21.9,0.0,0.0,97.0,6.9,83.0,-1.0,-1.0
3998, 16,900.0,21.9,0.0,0.0,97.0,5.4,106.0,-1.0,-1.0
3999, 16,1000.0,21.4,0.0,0.0,100.0,5.7,97.0,-1.0,-1.0
4000, 16,1100.0,21.200001,0.0,0.0,100.0,5.2,98.0,-1.0,-1.0
4001, 16,1200.0,21.5,0.0,0.0,100.0,5.5,102.0,-1.0,-1.0
4002, 16,1300.0,21.700001,0.0,0.0,99.0,5.2,113.0,-1.0,-1.0
4003, 16,1400.0,22.0,0.0,0.0,97.0,5.0,95.0,-1.0,-1.0
4004, 16,1500.0,21.200001,0.0,0.0,100.0,4.4,100.0,-1.0,-1.0
4005, 16,1600.0,21.200001,0.0,0.0,100.0,5.1,107.0,-1.0,-1.0
4006, 16,1700.0,21.0,0.0,0.0,100.0,4.4,90.0,-1.0,-1.0
4007, 16,1800.0,20.799999,0.0,0.0,100.0,3.8,112.0,-1.0,-1.0
4008, 16,1900.0,20.4,0.0,0.0,100.0,2.7,112.0,-1.0,-1.0
4009, 16,2000.0,20.700001,0.0,0.0,100.0,4.0,100.0,-1.0,-1.0
4010, 16,2100.0,21.1,0.0,0.0,100.0,4.5,100.0,-1.0,-1.0
4011, 16,2200.0,22.1,0.0,0.0,100.0,4.8,88.0,-1.0,-1.0
4012, 16,2300.0,22.700001,0.0,0.0,98.0,4.2,94.0,-1.0,-1.0
4013, 17,0.0,23.299999,0.0,0.0,100.0,3.9,90.0,-1.0,-1.0
4014, 17,100.0,23.5,0.0,0.0,92.0,2.2,358.0,-1.0,-1.0
4015, 17,200.0,23.5,0.0,0.0,95.0,3.7,54.0,-1.0,-1.0
4016, 17,300.0,24.799999,0.0,0.0,93.0,3.7,39.0,-1.0,-1.0
4017, 17,400.0,24.4,0.0,0.0,95.0,3.5,45.0,-1.0,-1.0
4018, 17,500.0,24.1,0.0,0.0,99.0,3.8,61.0,-1.0,-1.0
4019, 17,600.0,24.4,0.0,0.0,99.0,3.8,66.0,-1.0,-1.0
4020, 17,700.0,23.6,0.0,0.0,98.0,3.7,64.0,-1.0,-1.0
4021, 17,800.0,22.9,0.0,0.0,99.0,3.3,72.0,-1.0,-1.0
4022, 17,900.0,23.1,0.0,0.0,99.0,1.5,34.0,-1.0,-1.0
4023, 17,1000.0,21.4,0.0,0.0,100.0,2.8,235.0,-1.0,-1.0
4024, 17,1100.0,21.200001,0.0,0.0,100.0,1.2,248.0,-1.0,-1.0
4025, 17,1200.0,21.5,0.0,0.0,100.0,1.3,113.0,-1.0,-1.0
4026, 17,1300.0,21.299999,0.0,0.0,100.0,0.7,116.0,-1.0,-1.0
4027, 17,1400.0,20.9,0.0,0.0,100.0,0.3,295.0,-1.0,-1.0
4028, 17,1500.0,21.0,0.0,0.0,100.0,0.8,79.0,-1.0,-1.0
4029, 17,1600.0,21.1,0.0,0.0,100.0,2.4,143.0,-1.0,-1.0
4030, 17,1700.0,21.0,0.0,0.0,100.0,1.2,183.0,-1.0,-1.0
4031, 17,1800.0,21.0,0.0,0.0,100.0,0.0,0.0,-1.0,-1.0
4032, 17,1900.0,20.799999,0.5,1.0,100.0,0.0,0.0,-1.0,-1.0
4033, 17,2000.0,20.9,0.0,1.0,100.0,0.0,0.0,-1.0,-1.0
4034, 17,2100.0,21.299999,0.0,0.0,100.0,1.0,119.0,-1.0,-1.0
4035, 17,2200.0,21.799999,0.0,0.0,100.0,0.3,356.0,-1.0,-1.0
4036, 17,2300.0,22.1,0.0,0.0,100.0,0.9,62.0,-1.0,-1.0
4037, 18,0.0,23.0,0.0,0.0,100.0,4.0,40.0,-1.0,-1.0
4038, 18,100.0,23.700001,0.0,0.0,97.0,3.8,57.0,-1.0,-1.0
4039, 18,200.0,23.6,0.0,0.0,99.0,4.0,34.0,-1.0,-1.0
4040, 18,300.0,23.5,0.0,0.0,99.0,3.9,62.0,-1.0,-1.0
4041, 18,400.0,24.5,0.0,0.0,98.0,3.6,33.0,-1.0,-1.0
4042, 18,500.0,24.0,0.0,0.0,95.0,3.6,39.0,-1.0,-1.0
4043, 18,600.0,24.0,0.0,0.0,92.0,3.6,20.0,-1.0,-1.0
4044, 18,700.0,23.299999,0.0,0.0,99.0,3.9,38.0,-1.0,-1.0
4045, 18,800.0,22.799999,0.0,0.0,100.0,2.9,40.0,-1.0,-1.0
4046, 18,900.0,22.200001,0.0,0.0,100.0,0.7,26.0,-1.0,-1.0
4047, 18,1000.0,21.4,0.5,0.0,100.0,0.4,347.0,-1.0,-1.0
4048, 18,1100.0,21.6,0.0,0.0,100.0,0.8,46.0,-1.0,-1.0
4049, 18,1200.0,21.200001,0.0,0.0,100.0,0.0,0.0,-1.0,-1.0
4050, 18,1300.0,21.1,0.0,0.0,100.0,0.0,0.0,-1.0,-1.0
4051, 18,1400.0,21.200001,0.0,0.0,100.0,0.0,0.0,-1.0,-1.0
4052, 18,1500.0,21.4,0.0,0.0,100.0,1.0,197.0,-1.0,-1.0
4053, 18,1600.0,21.4,0.0,0.0,100.0,0.0,0.0,-1.0,-1.0
4054, 18,1700.0,21.200001,0.0,0.0,100.0,1.7,36.0,-1.0,-1.0
4055, 18,1800.0,21.200001,0.0,0.0,100.0,1.2,34.0,-1.0,-1.0
4056, 18,1900.0,21.1,0.0,0.0,100.0,2.9,63.0,-1.0,-1.0
4057, 18,2000.0,20.299999,0.0,0.0,100.0,4.3,52.0,-1.0,-1.0
4058, 18,2100.0,20.700001,0.0,0.0,100.0,4.1,48.0,-1.0,-1.0
4059, 18,2200.0,21.0,0.0,0.0,100.0,4.3,34.0,-1.0,-1.0
4060, 18,2300.0,21.1,0.0,0.0,100.0,3.9,31.0,-1.0,-1.0
4061, 19,0.0,21.200001,0.0,0.0,100.0,3.0,30.0,-1.0,-1.0
4062, 19,100.0,21.9,0.0,0.0,99.0,3.9,2.0,-1.0,-1.0
4063, 19,200.0,24.6,0.0,0.0,93.0,4.1,8.0,-1.0,-1.0
4064, 19,300.0,23.799999,0.0,0.0,93.0,3.6,342.0,-1.0,-1.0
4065, 19,400.0,23.200001,0.0,0.0,91.0,3.7,6.0,-1.0,-1.0
4066, 19,500.0,24.200001,0.0,0.0,89.0,3.8,346.0,-1.0,-1.0
4067, 19,600.0,-50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4068, 19,700.0,23.5,0.0,0.0,99.0,3.4,352.0,-1.0,-1.0
4069, 19,800.0,23.0,0.0,0.0,99.0,3.0,358.0,-1.0,-1.0
4070, 19,900.0,22.1,0.0,0.0,99.0,0.5,284.0,-1.0,-1.0
4071, 19,1000.0,21.6,0.0,0.0,100.0,0.3,17.0,-1.0,-1.0
4072, 19,1100.0,21.0,0.0,0.0,100.0,0.7,81.0,-1.0,-1.0
4073, 19,1200.0,20.9,0.0,0.0,100.0,2.0,107.0,-1.0,-1.0
4074, 19,1300.0,20.200001,0.0,0.0,100.0,1.4,151.0,-1.0,-1.0
4075, 19,1400.0,19.5,0.0,0.0,100.0,1.2,155.0,-1.0,-1.0
4076, 19,1500.0,20.0,0.0,0.0,100.0,2.5,105.0,-1.0,-1.0
4077, 19,1600.0,20.299999,0.0,0.0,100.0,1.9,87.0,-1.0,-1.0
4078, 19,1700.0,20.1,0.0,0.0,100.0,3.1,118.0,-1.0,-1.0
4079, 19,1800.0,18.0,0.0,0.0,100.0,4.7,169.0,-1.0,-1.0
4080, 19,1900.0,17.700001,0.0,0.0,100.0,4.6,157.0,-1.0,-1.0
4081, 19,2000.0,18.4,0.0,0.0,88.0,4.9,151.0,-1.0,-1.0
4082, 19,2100.0,22.200001,0.0,0.0,97.0,0.0,0.0,-1.0,-1.0
4083, 19,2200.0,26.299999,0.0,0.0,75.0,0.2,286.0,-1.0,-1.0
4084, 19,2300.0,24.9,0.0,0.0,79.0,1.9,357.0,-1.0,-1.0
4085, 20,0.0,23.5,0.0,0.0,98.0,4.2,11.0,-1.0,-1.0
4086, 20,100.0,23.4,0.0,0.0,94.0,4.3,8.0,-1.0,-1.0
4087, 20,200.0,26.299999,0.0,0.0,74.0,4.6,346.0,-1.0,-1.0
4088, 20,300.0,25.700001,0.0,0.0,77.0,4.5,13.0,-1.0,-1.0
4089, 20,400.0,26.799999,0.0,0.0,69.0,4.4,351.0,-1.0,-1.0
4090, 20,500.0,27.700001,0.0,0.0,63.0,4.6,356.0,-1.0,-1.0
4091, 20,600.0,26.799999,0.0,0.0,54.0,4.6,2.0,-1.0,-1.0
4092, 20,700.0,27.0,0.0,0.0,68.0,4.1,57.0,-1.0,-1.0
4093, 20,800.0,26.9,0.0,0.0,53.0,2.0,57.0,-1.0,-1.0
4094, 20,900.0,23.4,0.0,0.0,93.0,0.0,360.0,-1.0,-1.0
4095, 20,1000.0,21.4,0.0,0.0,89.0,0.1,157.0,-1.0,-1.0
4096, 20,1100.0,22.1,0.0,0.0,79.0,2.3,164.0,-1.0,-1.0
4097, 20,1200.0,21.4,0.0,0.0,84.0,3.7,174.0,-1.0,-1.0
4098, 20,1300.0,20.9,0.0,0.0,87.0,3.5,174.0,-1.0,-1.0
4099, 20,1400.0,20.299999,0.0,0.0,90.0,3.6,181.0,-1.0,-1.0
4100, 20,1500.0,19.9,0.0,0.0,88.0,3.7,182.0,-1.0,-1.0
4101, 20,1600.0,19.6,0.0,0.0,85.0,3.7,182.0,-1.0,-1.0
4102, 20,1700.0,18.799999,0.0,0.0,83.0,3.1,198.0,-1.0,-1.0
4103, 20,1800.0,16.0,0.0,0.0,98.0,3.0,189.0,-1.0,-1.0
4104, 20,1900.0,17.4,0.0,0.0,94.0,4.6,165.0,-1.0,-1.0
4105, 20,2000.0,19.200001,0.0,0.0,99.0,4.6,162.0,-1.0,-1.0
4106, 20,2100.0,23.4,0.0,0.0,92.0,1.0,164.0,-1.0,-1.0
4107, 20,2200.0,26.1,0.0,0.0,88.0,0.1,342.0,-1.0,-1.0
4108, 20,2300.0,26.0,0.0,0.0,65.0,2.2,5.0,-1.0,-1.0
4109, 21,0.0,26.299999,0.0,0.0,75.0,3.5,352.0,-1.0,-1.0
4110, 21,100.0,26.1,0.0,0.0,84.0,3.6,1.0,-1.0,-1.0
4111, 21,200.0,25.200001,0.0,0.0,92.0,3.4,340.0,-1.0,-1.0
4112, 21,300.0,25.6,0.0,0.0,86.0,3.3,1.0,-1.0,-1.0
4113, 21,400.0,25.799999,0.0,0.0,82.0,3.3,20.0,-1.0,-1.0
4114, 21,500.0,26.0,0.0,0.0,81.0,3.6,12.0,-1.0,-1.0
4115, 21,600.0,25.299999,0.0,0.0,94.0,3.4,17.0,-1.0,-1.0
4116, 21,700.0,23.299999,0.0,0.0,100.0,3.6,27.0,-1.0,-1.0
4117, 21,800.0,24.700001,0.0,0.0,85.0,3.7,62.0,-1.0,-1.0
4118, 21,900.0,23.9,0.0,0.0,91.0,2.9,47.0,-1.0,-1.0
4119, 21,1000.0,21.5,0.0,0.0,94.0,1.2,55.0,-1.0,-1.0
4120, 21,1100.0,22.4,0.0,0.0,90.0,3.5,106.0,-1.0,-1.0
4121, 21,1200.0,21.9,0.0,0.0,81.0,3.1,120.0,-1.0,-1.0
4122, 21,1300.0,21.5,0.0,0.0,83.0,1.2,104.0,-1.0,-1.0
4123, 21,1400.0,19.700001,0.0,0.0,97.0,0.5,155.0,-1.0,-1.0
4124, 21,1500.0,19.1,0.0,0.0,99.0,0.7,162.0,-1.0,-1.0
4125, 21,1600.0,21.799999,0.0,0.0,83.0,1.9,91.0,-1.0,-1.0
4126, 21,1700.0,19.0,0.0,0.0,97.0,0.3,207.0,-1.0,-1.0
4127, 21,1800.0,18.200001,0.0,0.0,99.0,0.9,170.0,-1.0,-1.0
4128, 21,1900.0,18.200001,0.0,0.0,100.0,1.0,239.0,-1.0,-1.0
4129, 21,2000.0,19.0,0.0,0.0,100.0,0.9,245.0,-1.0,-1.0
4130, 21,2100.0,22.9,0.0,0.0,90.0,0.3,293.0,-1.0,-1.0
4131, 21,2200.0,24.5,0.0,0.0,83.0,0.3,70.0,-1.0,-1.0
4132, 21,2300.0,26.9,0.0,0.0,77.0,1.5,248.0,-1.0,-1.0
4133, 22,0.0,26.1,0.0,0.0,85.0,3.2,345.0,-1.0,-1.0
4134, 22,100.0,26.700001,0.0,0.0,86.0,3.3,8.0,-1.0,-1.0
4135, 22,200.0,27.4,0.0,0.0,76.0,3.3,360.0,-1.0,-1.0
4136, 22,300.0,27.700001,0.0,0.0,73.0,3.2,356.0,-1.0,-1.0
4137, 22,400.0,28.200001,0.0,0.0,72.0,3.3,356.0,-1.0,-1.0
4138, 22,500.0,27.6,0.0,0.0,80.0,3.2,328.0,-1.0,-1.0
4139, 22,600.0,25.700001,0.0,0.0,86.0,3.5,324.0,-1.0,-1.0
4140, 22,700.0,24.200001,0.0,0.0,95.0,3.5,350.0,-1.0,-1.0
4141, 22,800.0,23.4,0.0,0.0,94.0,2.2,33.0,-1.0,-1.0
4142, 22,900.0,23.0,0.0,0.0,99.0,1.7,33.0,-1.0,-1.0
4143, 22,1000.0,21.9,0.0,0.0,100.0,0.0,279.0,-1.0,-1.0
4144, 22,1100.0,20.700001,0.0,0.0,100.0,0.6,224.0,-1.0,-1.0
4145, 22,1200.0,20.200001,0.0,0.0,100.0,1.0,209.0,-1.0,-1.0
4146, 22,1300.0,20.700001,0.0,0.0,100.0,2.8,152.0,-1.0,-1.0
4147, 22,1400.0,21.1,0.0,0.0,100.0,1.4,92.0,-1.0,-1.0
4148, 22,1500.0,21.6,0.0,0.0,100.0,1.3,95.0,-1.0,-1.0
4149, 22,1600.0,21.299999,0.0,0.0,100.0,1.6,97.0,-1.0,-1.0
4150, 22,1700.0,20.700001,0.0,0.0,100.0,3.1,153.0,-1.0,-1.0
4151, 22,1800.0,19.9,0.0,0.0,100.0,2.0,169.0,-1.0,-1.0
4152, 22,1900.0,18.4,0.0,0.0,100.0,2.0,242.0,-1.0,-1.0
4153, 22,2000.0,19.1,0.0,0.0,100.0,0.7,182.0,-1.0,-1.0
